,title,description,url,location
758,Ласковая кошечка ищет дом и добрых хозяев ,Ничего не найденоУкажите другую породу,https://kinpet.ru/moskva/koshki/laskovaya-koshechka-ishchet-dom-i-dobrykh-khozyaev-54705/,Москва 
759,Помогите найти !!! Пропал котик сфинкс!!!станция Лосиноостровская ,Пару дней назад на ул. Маршала Жукова в районе 107д. прибился кабель Хаски. По поведению как-будто потерялся. Нюхает всех подряд.,https://kinpet.ru/moskva/koshki/pomogite-nayti-propal-kotik-sfinks-stantsiya-losinoostrovskaya-54614/,Москва 
760,Найдена кошка ,"Пропала собака в районе Северное Тушино её сбила машина и она в шоке убежала, большая просьба если её кто то видел окликнуться, цвет карамельный кличка ЧикаРебёнок страдает . Не знаем её дольнейшую судьбу🙈😢",https://kinpet.ru/moskva/koshki/naydena-koshka-54606/,Москва 
761,Пропал котик ,"Очень ласковая, молодая, аккуратная, с пушистым хвостиком кошка Мурка ищет уютный дом и добрых хозяев в г. Подольск, Троицк, Москва. К лотку приучена. Cтерилизована. Была передана мне на попечение в связи со срочным переездом хозяйки в другой город. С удовольствием оставила бы её себе, но у меня уже есть кошка. Я пенсионерка и финансово не смогу содержать несколько кошек. Т. ",https://kinpet.ru/krasnodar/koshki/propal-kotik-54598/,Краснодар 
762,"Потерялся кот!!! Бенгал, сбежал из переноски ",Котик сфинкс. Возраст 11 месяцев. Окрас серый. Полностью лысый. Откликается на кличку «Марс»,https://kinpet.ru/vsevolozhsk/koshki/poteryalsya-kot-bengal-sbezhal-iz-perenoski--54466/,Всеволожск 
763,Потерялась кошка ,"Молодая ,здоровая,ласковая найдена в Тушино на улице Туристская",https://kinpet.ru/krasnodar/koshki/poteryalas-koshka-54420/,Краснодар 
764,Потерялась собака ,"13 апреля в центре Краснодара пропал домашний кот. Ему 4 года, кастрирован, серенький в полосочку. В просторечии- камышовый, шпротик.",https://kinpet.ru/ufa/sobaki/poteryalas-sobaka-54401/,Уфа 
765,Потерялся наш домашний кот ,"Выпрыгнул из переноски бенгал вечером городской посёлокРахья, Ленинградское шоссе возле дома 15. Неуклюжий, не крупный шрам на голове, не кастрирован Особые приметы: есть шрам на голове. Если кто увидит или найдет, прошу звонить по телефонуОчень волнуемся, нашедшему вознаграждение",https://kinpet.ru/voskresensk/koshki/poteryalsya-nash-domashniy-kot-54298/,Воскресенск 
766,ПРОПАЛА СОБАКА ЯНКА ,"Пропала кошка. По кличке Маша, отзывается на Манюня. Вся черная, вислоухая. Под мордочкой белое пятнышко в виде галстука. Прошу кто найдет или увидит позвонить по номеру ",https://kinpet.ru/moskva/sobaki/propala-sobaka-yanka-54294/,Москва 
767,ПРОПАЛА КОШКА!!! ПОМОГИТЕ!!! ,"Маленькая рыжая без ошейника Йорк, 1 год кличка Соня",https://kinpet.ru/moskva/koshki/propala-koshka-pomogite--54276/,Москва 
